timestamp,roll,pitch,yaw,wx,wy,wz,ax,ay,az,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11
193.591,-0.00653047,-0.153903,-0.0973069,6.77017e-06,-0.000489257,-4.23253e-05,1.50438,-0.0632912,9.69434,-0.0769516,-0.695705,1.69117,0.0790968,-0.709084,1.68372,-0.156497,-0.682017,1.90484,0.159106,-0.686151,1.89297,-3.79572e-05,0.000525992,-4.1382e-05,-6.09676e-06,0.000544482,2.45068e-05,-6.75382e-05,0.000451879,0.000726718,0.000111934,0.000520218,0.000698052,0,0,0,0,0,0,0,0,0,0,0,0
193.592,-0.00653045,-0.153904,-0.097307,6.61325e-06,-0.000490948,-4.23268e-05,1.5042,-0.0632981,9.69419,-0.0769516,-0.695705,1.69117,0.0790968,-0.709084,1.68372,-0.156497,-0.682017,1.90484,0.159106,-0.68615,1.89297,-3.79077e-05,0.00052448,-4.4252e-05,-6.3524e-06,0.000543032,2.15993e-05,-6.77629e-05,0.000448309,0.000728431,0.000111943,0.000516698,0.000699584,0,0,0,0,0,0,0,0,0,0,0,0
193.593,-0.00653044,-0.153904,-0.097307,7.97056e-06,-0.000475256,-4.21417e-05,1.50206,-0.0633562,9.69224,-0.0769516,-0.695704,1.69117,0.0790968,-0.709083,1.68372,-0.156497,-0.682016,1.90484,0.159106,-0.68615,1.89297,-3.7744e-05,0.000537403,-2.63262e-05,-4.29574e-06,0.000555463,3.94548e-05,-6.52394e-05,0.000476866,0.000709169,0.000111398,0.000544611,0.000681826,0,0,0,0,0,0,0,0,0,0,0,0
193.594,-0.00653043,-0.153905,-0.0973071,7.13528e-06,-0.000485083,-4.22806e-05,1.50476,-0.0632769,9.69464,-0.0769517,-0.695704,1.69117,0.0790968,-0.709083,1.68372,-0.156497,-0.682016,1.90485,0.159106,-0.686149,1.89297,-3.79208e-05,0.000529557,-3.65372e-05,-5.54359e-06,0.000547916,2.93415e-05,-6.68686e-05,0.000459666,0.000721607,0.0001118,0.000527842,0.000693341,0,0,0,0,0,0,0,0,0,0,0,0
193.594,-0.00653043,-0.153905,-0.0973071,7.13528e-06,-0.000485083,-4.22806e-05,1.50476,-0.0632769,9.69464,-0.0769517,-0.695704,1.69117,0.0790968,-0.709083,1.68372,-0.156497,-0.682016,1.90485,0.159106,-0.686149,1.89297,-3.79208e-05,0.000529557,-3.65372e-05,-5.54359e-06,0.000547916,2.93415e-05,-6.68686e-05,0.000459666,0.000721607,0.0001118,0.000527842,0.000693341,0,0,0,0,0,0,0,0,0,0,0,0
193.595,-0.00653041,-0.153905,-0.0973071,6.75628e-06,-0.000489439,-4.23263e-05,1.5044,-0.0632907,9.69435,-0.0769517,-0.695703,1.69117,0.0790968,-0.709082,1.68372,-0.156497,-0.682015,1.90485,0.159106,-0.686149,1.89297,-3.79409e-05,0.000525967,-4.18675e-05,-6.12566e-06,0.000544466,2.40165e-05,-6.75499e-05,0.000451607,0.000726812,0.000111936,0.000519955,0.000698122,0,0,0,0,0,0,0,0,0,0,0,0
193.596,-0.0065304,-0.153906,-0.0973071,6.60076e-06,-0.000491098,-4.23264e-05,1.50422,-0.0632975,9.69419,-0.0769517,-0.695703,1.69117,0.0790968,-0.709082,1.68372,-0.156497,-0.682015,1.90485,0.159107,-0.686148,1.89297,-3.78886e-05,0.000524473,-4.47439e-05,-6.3795e-06,0.000543034,2.11001e-05,-6.77677e-05,0.00044807,0.000728465,0.000111939,0.000516466,0.000699596,0,0,0,0,0,0,0,0,0,0,0,0
193.597,-0.00653039,-0.153906,-0.0973072,7.9584e-06,-0.000475391,-4.21401e-05,1.50209,-0.0633557,9.69224,-0.0769518,-0.695702,1.69117,0.0790968,-0.709081,1.68372,-0.156498,-0.682014,1.90485,0.159107,-0.686148,1.89298,-3.77225e-05,0.000537403,-2.68358e-05,-4.32263e-06,0.000555471,3.89356e-05,-6.52398e-05,0.000476637,0.000709163,0.00011139,0.000544387,0.000681799,0,0,0,0,0,0,0,0,0,0,0,0
193.598,-0.00653037,-0.153907,-0.0973072,7.12465e-06,-0.000485186,-4.22777e-05,1.50478,-0.0632764,9.69464,-0.0769518,-0.695702,1.69117,0.0790968,-0.70908,1.68372,-0.156498,-0.682014,1.90485,0.159107,-0.686147,1.89298,-3.78969e-05,0.000529575,-3.70464e-05,-5.56837e-06,0.000547942,2.88203e-05,-6.68623e-05,0.000459474,0.000721542,0.000111788,0.000527652,0.000693258,0,0,0,0,0,0,0,0,0,0,0,0
193.599,-0.00653036,-0.153907,-0.0973073,6.74675e-06,-0.000489515,-4.23221e-05,1.50442,-0.0632901,9.69435,-0.0769519,-0.695701,1.69117,0.0790968,-0.70908,1.68372,-0.156498,-0.682014,1.90485,0.159107,-0.686147,1.89298,-3.79149e-05,0.000526,-4.23785e-05,-6.14888e-06,0.000544507,2.34914e-05,-6.7538e-05,0.000451443,0.000726696,0.000111919,0.000519792,0.000697989,0,0,0,0,0,0,0,0,0,0,0,0
193.6,-0.00653035,-0.153908,-0.0973073,6.5921e-06,-0.000491152,-4.23211e-05,1.50424,-0.063297,9.69419,-0.0769519,-0.695701,1.69117,0.0790968,-0.709079,1.68372,-0.156498,-0.682013,1.90485,0.159107,-0.686146,1.89298,-3.78609e-05,0.000524518,-4.52571e-05,-6.40148e-06,0.000543086,2.05708e-05,-6.77509e-05,0.000447931,0.000728303,0.000111918,0.000516324,0.00069942,0,0,0,0,0,0,0,0,0,0,0,0
193.601,-0.00653033,-0.153908,-0.0973073,7.94958e-06,-0.000475435,-4.21339e-05,1.50211,-0.0633551,9.69225,-0.0769519,-0.6957,1.69117,0.0790968,-0.709079,1.68372,-0.156498,-0.682013,1.90485,0.159107,-0.686146,1.89298,-3.76934e-05,0.00053745,-2.73629e-05,-4.34489e-06,0.000555525,3.83907e-05,-6.52204e-05,0.000476499,0.000708975,0.000111366,0.000544246,0.000681596,0,0,0,0,0,0,0,0,0,0,0,0
193.601,-0.00653033,-0.153908,-0.0973073,7.94958e-06,-0.000475435,-4.21339e-05,1.50211,-0.0633551,9.69225,-0.0769519,-0.6957,1.69117,0.0790968,-0.709079,1.68372,-0.156498,-0.682013,1.90485,0.159107,-0.686146,1.89298,-3.76934e-05,0.00053745,-2.73629e-05,-4.34489e-06,0.000555525,3.83907e-05,-6.52204e-05,0.000476499,0.000708975,0.000111366,0.000544246,0.000681596,0,0,0,0,0,0,0,0,0,0,0,0
193.602,-0.00653032,-0.153909,-0.0973074,7.11691e-06,-0.000485206,-4.22704e-05,1.5048,-0.0632759,9.69464,-0.076952,-0.6957,1.69117,0.0790968,-0.709078,1.68372,-0.156498,-0.682012,1.90485,0.159107,-0.686145,1.89298,-3.78662e-05,0.000529636,-3.75697e-05,-5.589e-06,0.000548009,2.82773e-05,-6.68379e-05,0.000459365,0.000721308,0.00011176,0.000527538,0.000693011,0,0,0,0,0,0,0,0,0,0,0,0
193.603,-0.00653031,-0.153909,-0.0973074,6.73972e-06,-0.000489515,-4.23139e-05,1.50444,-0.0632896,9.69435,-0.076952,-0.695699,1.69117,0.0790968,-0.709078,1.68372,-0.156498,-0.682012,1.90485,0.159107,-0.686144,1.89298,-3.78829e-05,0.00052607,-4.29001e-05,-6.16836e-06,0.000544582,2.29484e-05,-6.75096e-05,0.000451356,0.000726424,0.000111887,0.000519699,0.000697705,0,0,0,0,0,0,0,0,0,0,0,0
193.604,-0.0065303,-0.153909,-0.0973075,6.58557e-06,-0.000491135,-4.2312e-05,1.50426,-0.0632965,9.69419,-0.076952,-0.695698,1.69117,0.0790968,-0.709077,1.68372,-0.156498,-0.682011,1.90485,0.159108,-0.686144,1.89298,-3.78277e-05,0.000524596,-4.5778e-05,-6.4201e-06,0.000543169,2.0027e-05,-6.7719e-05,0.000447861,0.000727998,0.000111883,0.000516247,0.000699104,0,0,0,0,0,0,0,0,0,0,0,0
193.605,-0.00653028,-0.15391,-0.0973075,7.94258e-06,-0.000475415,-4.21242e-05,1.50213,-0.0633546,9.69225,-0.0769521,-0.695698,1.69117,0.0790968,-0.709077,1.68373,-0.156498,-0.682011,1.90485,0.159108,-0.686143,1.89298,-3.76594e-05,0.000537525,-2.7895e-05,-4.36412e-06,0.000555605,3.78345e-05,-6.51872e-05,0.000476425,0.000708653,0.000111328,0.000544163,0.000681264,0,0,0,0,0,0,0,0,0,0,0,0
193.606,-0.00653027,-0.15391,-0.0973075,7.1107e-06,-0.000485167,-4.22599e-05,1.50482,-0.0632754,9.69464,-0.0769521,-0.695697,1.69117,0.0790967,-0.709076,1.68373,-0.156498,-0.68201,1.90485,0.159108,-0.686143,1.89298,-3.78312e-05,0.00052972,-3.80954e-05,-5.60689e-06,0.000548098,2.77262e-05,-6.6801e-05,0.000459314,0.000720952,0.00011172,0.000527476,0.000692645,0,0,0,0,0,0,0,0,0,0,0,0
193.607,-0.00653026,-0.153911,-0.0973076,6.73398e-06,-0.000489461,-4.23027e-05,1.50446,-0.0632891,9.69435,-0.0769522,-0.695697,1.69117,0.0790967,-0.709076,1.68373,-0.156498,-0.68201,1.90485,0.159108,-0.686142,1.89298,-3.78472e-05,0.000526161,-4.34219e-05,-6.18539e-06,0.000544678,2.24e-05,-6.74698e-05,0.000451321,0.00072604,0.000111845,0.000519652,0.000697313,0,0,0,0,0,0,0,0,0,0,0,0
193.608,-0.00653024,-0.153911,-0.0973076,7.98687e-06,-0.000474995,-4.21352e-05,1.50224,-0.0633508,9.69233,-0.0769522,-0.695696,1.69117,0.0790967,-0.709075,1.68373,-0.156498,-0.682009,1.90486,0.159108,-0.686142,1.89298,-3.77083e-05,0.000538108,-2.67373e-05,-4.28381e-06,0.000556169,3.90281e-05,-6.51509e-05,0.000477751,0.000708333,0.000111349,0.000545492,0.000680995,0,0,0,0,0,0,0,0,0,0,0,0
193.608,-0.00653024,-0.153911,-0.0973076,7.98687e-06,-0.000474995,-4.21352e-05,1.50224,-0.0633508,9.69233,-0.0769522,-0.695696,1.69117,0.0790967,-0.709075,1.68373,-0.156498,-0.682009,1.90486,0.159108,-0.686142,1.89298,-3.77083e-05,0.000538108,-2.67373e-05,-4.28381e-06,0.000556169,3.90281e-05,-6.51509e-05,0.000477751,0.000708333,0.000111349,0.000545492,0.000680995,0,0,0,0,0,0,0,0,0,0,0,0
193.609,-0.00653023,-0.153912,-0.0973077,7.1031e-06,-0.00048538,-4.22804e-05,1.50489,-0.0632731,9.69469,-0.0769522,-0.695696,1.69117,0.0790967,-0.709074,1.68373,-0.156498,-0.682009,1.90486,0.159108,-0.686141,1.89298,-3.78904e-05,0.000529807,-3.75944e-05,-5.6053e-06,0.000548184,2.82708e-05,-6.68687e-05,0.00045954,0.000721441,0.000111769,0.000527733,0.000693127,0,0,0,0,0,0,0,0,0,0,0,0
193.61,-0.00653022,-0.153912,-0.0973077,6.70358e-06,-0.000489956,-4.23267e-05,1.50451,-0.0632878,9.69438,-0.0769523,-0.695695,1.69117,0.0790967,-0.709074,1.68373,-0.156498,-0.682009,1.90486,0.159108,-0.686141,1.89298,-3.79068e-05,0.000526023,-4.32649e-05,-6.21997e-06,0.000544548,2.26022e-05,-6.75809e-05,0.000451033,0.000726874,0.000111906,0.000519407,0.000698113,0,0,0,0,0,0,0,0,0,0,0,0
193.611,-0.0065302,-0.153913,-0.0973077,7.94767e-06,-0.000475604,-4.21599e-05,1.50228,-0.0633499,9.69234,-0.0769523,-0.695695,1.69117,0.0790967,-0.709073,1.68373,-0.156498,-0.682008,1.90486,0.159108,-0.68614,1.89298,-3.77638e-05,0.000537878,-2.67694e-05,-4.33396e-06,0.000555951,3.904e-05,-6.52764e-05,0.000477233,0.00070929,0.000111414,0.000545021,0.000681907,0,0,0,0,0,0,0,0,0,0,0,0
193.612,-0.00653019,-0.153913,-0.0973078,7.06223e-06,-0.000486012,-4.23043e-05,1.50492,-0.0632724,9.6947,-0.0769523,-0.695694,1.69117,0.0790967,-0.709073,1.68373,-0.156499,-0.682008,1.90486,0.159108,-0.68614,1.89299,-3.79399e-05,0.000529552,-3.77317e-05,-5.66032e-06,0.000547944,2.81746e-05,-6.69934e-05,0.000458944,0.000722403,0.000111833,0.000527184,0.00069404,0,0,0,0,0,0,0,0,0,0,0,0
193.613,-0.00653017,-0.153914,-0.0973078,6.66413e-06,-0.000490572,-4.2349e-05,1.50454,-0.0632872,9.69439,-0.0769524,-0.695694,1.69117,0.0790967,-0.709072,1.68373,-0.156499,-0.682007,1.90486,0.159109,-0.686139,1.89299,-3.79496e-05,0.000525775,-4.3467e-05,-6.2751e-06,0.000544315,2.24377e-05,-6.76984e-05,0.000450427,0.000727789,0.000111967,0.000518845,0.00069898,0,0,0,0,0,0,0,0,0,0,0,0
193.613,-0.00653017,-0.153914,-0.0973078,6.66413e-06,-0.000490572,-4.2349e-05,1.50454,-0.0632872,9.69439,-0.0769524,-0.695694,1.69117,0.0790967,-0.709072,1.68373,-0.156499,-0.682007,1.90486,0.159109,-0.686139,1.89299,-3.79496e-05,0.000525775,-4.3467e-05,-6.2751e-06,0.000544315,2.24377e-05,-6.76984e-05,0.000450427,0.000727789,0.000111967,0.000518845,0.00069898,0,0,0,0,0,0,0,0,0,0,0,0
193.614,-0.00653016,-0.153914,-0.0973079,6.50439e-06,-0.000492255,-4.23453e-05,1.50434,-0.0632946,9.69422,-0.0769524,-0.695693,1.69117,0.0790967,-0.709072,1.68373,-0.156499,-0.682007,1.90486,0.159109,-0.686139,1.89299,-3.78831e-05,0.000524235,-4.65719e-05,-6.53941e-06,0.00054284,1.92832e-05,-6.79093e-05,0.000446741,0.000729387,0.000111959,0.000515202,0.000700393,0,0,0,0,0,0,0,0,0,0,0,0
193.615,-0.00653015,-0.153915,-0.0973079,7.86102e-06,-0.000476536,-4.21547e-05,1.50221,-0.0633528,9.69227,-0.0769525,-0.695693,1.69117,0.0790967,-0.709071,1.68373,-0.156499,-0.682006,1.90486,0.159109,-0.686138,1.89299,-3.77023e-05,0.000537148,-2.88506e-05,-4.48811e-06,0.000555261,3.6922e-05,-6.53685e-05,0.000475224,0.000709984,0.000111398,0.000543034,0.000682493,0,0,0,0,0,0,0,0,0,0,0,0
193.616,-0.00653014,-0.153915,-0.0973079,7.03496e-06,-0.000486205,-4.22863e-05,1.50489,-0.0632739,9.69466,-0.0769525,-0.695692,1.69117,0.0790967,-0.709071,1.68373,-0.156499,-0.682006,1.90486,0.159109,-0.686138,1.89299,-3.78608e-05,0.00052939,-3.9126e-05,-5.72582e-06,0.000547799,2.67305e-05,-6.69603e-05,0.000458173,0.000722119,0.000111777,0.0005264,0.000693716,0,0,0,0,0,0,0,0,0,0,0,0
193.617,-0.00653012,-0.153916,-0.097308,6.66459e-06,-0.000490407,-4.23248e-05,1.50453,-0.0632877,9.69436,-0.0769525,-0.695692,1.69117,0.0790967,-0.70907,1.68373,-0.156499,-0.682005,1.90486,0.159109,-0.686137,1.89299,-3.78642e-05,0.000525884,-4.45076e-05,-6.298e-06,0.000544431,2.13412e-05,-6.76061e-05,0.000450261,0.000727033,0.000111891,0.000518649,0.000698216,0,0,0,0,0,0,0,0,0,0,0,0
193.618,-0.00653011,-0.153916,-0.097308,7.92157e-06,-0.000475878,-4.21537e-05,1.50231,-0.0633493,9.69234,-0.0769526,-0.695691,1.69117,0.0790967,-0.709069,1.68373,-0.156499,-0.682005,1.90486,0.159109,-0.686137,1.89299,-3.77141e-05,0.000537863,-2.78952e-05,-4.39322e-06,0.000555954,3.78898e-05,-6.52694e-05,0.000476728,0.00070919,0.000111385,0.00054452,0.000681766,0,0,0,0,0,0,0,0,0,0,0,0
193.619,-0.0065301,-0.153917,-0.097308,7.04496e-06,-0.000486156,-4.22946e-05,1.50495,-0.0632718,9.6947,-0.0769526,-0.695691,1.69117,0.0790967,-0.709069,1.68373,-0.156499,-0.682004,1.90486,0.159109,-0.686136,1.89299,-3.78851e-05,0.000529627,-3.8773e-05,-5.70642e-06,0.000548032,2.71041e-05,-6.6963e-05,0.000458631,0.00072211,0.000111793,0.000526868,0.000693717,0,0,0,0,0,0,0,0,0,0,0,0
193.62,-0.00653008,-0.153917,-0.0973081,6.65143e-06,-0.000490638,-4.23369e-05,1.50457,-0.0632864,9.69438,-0.0769527,-0.69569,1.69117,0.0790967,-0.709068,1.68373,-0.156499,-0.682004,1.90486,0.159109,-0.686135,1.89299,-3.78916e-05,0.000525898,-4.44654e-05,-6.31414e-06,0.000544449,2.14063e-05,-6.76537e-05,0.000450221,0.000727374,0.000111918,0.000518631,0.00069854,0,0,0,0,0,0,0,0,0,0,0,0
193.621,-0.00653007,-0.153918,-0.0973081,7.89448e-06,-0.000476244,-4.2167e-05,1.50234,-0.0633482,9.69235,-0.0769527,-0.695689,1.69117,0.0790967,-0.709068,1.68373,-0.156499,-0.682003,1.90486,0.159109,-0.686135,1.89299,-3.77428e-05,0.000537768,-2.80314e-05,-4.42952e-06,0.000555869,3.77728e-05,-6.53394e-05,0.000476434,0.000709691,0.000111415,0.000544255,0.000682234,0,0,0,0,0,0,0,0,0,0,0,0
193.622,-0.00653006,-0.153918,-0.0973082,7.01571e-06,-0.000486551,-4.23075e-05,1.50498,-0.0632711,9.69471,-0.0769527,-0.695689,1.69117,0.0790967,-0.709067,1.68373,-0.156499,-0.682003,1.90487,0.15911,-0.686134,1.89299,-3.79099e-05,0.000529503,-3.89925e-05,-5.7475e-06,0.00054792,2.69024e-05,-6.70346e-05,0.00045826,0.000722629,0.000111822,0.000526526,0.000694201,0,0,0,0,0,0,0,0,0,0,0,0
193.622,-0.00653006,-0.153918,-0.0973082,7.01571e-06,-0.000486551,-4.23075e-05,1.50498,-0.0632711,9.69471,-0.0769527,-0.695689,1.69117,0.0790967,-0.709067,1.68373,-0.156499,-0.682003,1.90487,0.15911,-0.686134,1.89299,-3.79099e-05,0.000529503,-3.89925e-05,-5.7475e-06,0.00054792,2.69024e-05,-6.70346e-05,0.00045826,0.000722629,0.000111822,0.000526526,0.000694201,0,0,0,0,0,0,0,0,0,0,0,0
193.623,-0.00653004,-0.153919,-0.0973082,6.62271e-06,-0.000491027,-4.23488e-05,1.50459,-0.0632859,9.69439,-0.0769528,-0.695688,1.69117,0.0790967,-0.709067,1.68373,-0.156499,-0.682002,1.90487,0.15911,-0.686134,1.89299,-3.79119e-05,0.000525772,-4.47339e-05,-6.3559e-06,0.000544336,2.11534e-05,-6.77212e-05,0.000449832,0.000727867,0.000111945,0.000518268,0.000698999,0,0,0,0,0,0,0,0,0,0,0,0
193.624,-0.00653003,-0.153919,-0.0973082,7.85544e-06,-0.000476662,-4.2178e-05,1.50236,-0.0633472,9.69236,-0.0769528,-0.695688,1.69117,0.0790967,-0.709066,1.68373,-0.156499,-0.682002,1.90487,0.15911,-0.686133,1.89299,-3.77663e-05,0.000537615,-2.83708e-05,-4.48246e-06,0.000555733,3.74369e-05,-6.54156e-05,0.000475974,0.000710205,0.000111434,0.000543824,0.000682704,0,0,0,0,0,0,0,0,0,0,0,0
193.625,-0.00653002,-0.15392,-0.0973083,6.98173e-06,-0.000486916,-4.23167e-05,1.505,-0.0632708,9.69471,-0.0769528,-0.695687,1.69117,0.0790966,-0.709066,1.68373,-0.156499,-0.682002,1.90487,0.15911,-0.686133,1.89299,-3.79273e-05,0.000529385,-3.93328e-05,-5.79456e-06,0.000547817,2.65641e-05,-6.70982e-05,0.000457862,0.000723058,0.000111838,0.000526153,0.000694589,0,0,0,0,0,0,0,0,0,0,0,0
193.626,-0.00653,-0.15392,-0.0973083,6.58444e-06,-0.000491379,-4.23566e-05,1.50461,-0.0632851,9.6944,-0.0769529,-0.695687,1.69117,0.0790966,-0.709065,1.68373,-0.156499,-0.682001,1.90487,0.15911,-0.686132,1.893,-3.79296e-05,0.000525659,-4.51021e-05,-6.40666e-06,0.00054424,2.07785e-05,-6.77844e-05,0.000449434,0.000728264,0.000111954,0.000517896,0.00069935,0,0,0,0,0,0,0,0,0,0,0,0
193.627,-0.00652999,-0.153921,-0.0973084,7.81013e-06,-0.000477016,-4.21846e-05,1.50238,-0.0633463,9.69237,-0.0769529,-0.695686,1.69117,0.0790966,-0.709065,1.68373,-0.1565,-0.682001,1.90487,0.15911,-0.686132,1.893,-3.77861e-05,0.000537496,-2.87758e-05,-4.5397e-06,0.000555637,3.7014e-05,-6.54822e-05,0.000475556,0.000710588,0.000111435,0.000543431,0.000683035,0,0,0,0,0,0,0,0,0,0,0,0
193.627,-0.00652999,-0.153921,-0.0973084,7.81013e-06,-0.000477016,-4.21846e-05,1.50238,-0.0633463,9.69237,-0.0769529,-0.695686,1.69117,0.0790966,-0.709065,1.68373,-0.1565,-0.682001,1.90487,0.15911,-0.686132,1.893,-3.77861e-05,0.000537496,-2.87758e-05,-4.5397e-06,0.000555637,3.7014e-05,-6.54822e-05,0.000475556,0.000710588,0.000111435,0.000543431,0.000683035,0,0,0,0,0,0,0,0,0,0,0,0
193.628,-0.00652998,-0.153921,-0.0973084,6.94346e-06,-0.000487206,-4.23215e-05,1.50501,-0.0632704,9.69471,-0.076953,-0.695686,1.69117,0.0790966,-0.709064,1.68373,-0.1565,-0.682,1.90487,0.15911,-0.686131,1.893,-3.79404e-05,0.000529309,-3.97184e-05,-5.84314e-06,0.000547762,2.61605e-05,-6.71495e-05,0.000457529,0.000723341,0.000111836,0.000525842,0.000694827,0,0,0,0,0,0,0,0,0,0,0,0
193.629,-0.00652996,-0.153922,-0.0973084,6.54003e-06,-0.000491664,-4.23601e-05,1.50463,-0.0632842,9.6944,-0.076953,-0.695685,1.69117,0.0790966,-0.709063,1.68373,-0.1565,-0.682,1.90487,0.15911,-0.686131,1.893,-3.79447e-05,0.000525583,-4.55118e-05,-6.46037e-06,0.000544187,2.03406e-05,-6.78379e-05,0.000449094,0.000728527,0.000111944,0.000517577,0.000699562,0,0,0,0,0,0,0,0,0,0,0,0
193.63,-0.00652995,-0.153922,-0.0973085,7.76008e-06,-0.000477298,-4.21868e-05,1.5024,-0.0633454,9.69237,-0.076953,-0.695685,1.69117,0.0790966,-0.709063,1.68373,-0.1565,-0.681999,1.90487,0.15911,-0.68613,1.893,-3.78026e-05,0.000537417,-2.92107e-05,-4.59805e-06,0.000555584,3.65411e-05,-6.55376e-05,0.000475205,0.000710835,0.000111419,0.000543102,0.000683225,0,0,0,0,0,0,0,0,0,0,0,0
193.631,-0.00652994,-0.153923,-0.0973085,6.90139e-06,-0.000487424,-4.2322e-05,1.50503,-0.0632701,9.69471,-0.0769531,-0.695684,1.69117,0.0790966,-0.709062,1.68373,-0.1565,-0.681999,1.90487,0.159111,-0.68613,1.893,-3.79499e-05,0.000529274,-4.01264e-05,-5.89167e-06,0.00054775,2.57154e-05,-6.71891e-05,0.000457266,0.000723491,0.000111818,0.000525596,0.000694927,0,0,0,0,0,0,0,0,0,0,0,0
193.632,-0.00652992,-0.153923,-0.0973086,6.49255e-06,-0.000491879,-4.23595e-05,1.50465,-0.0632834,9.6944,-0.0769531,-0.695684,1.69117,0.0790966,-0.709062,1.68373,-0.1565,-0.681998,1.90487,0.159111,-0.686129,1.893,-3.79559e-05,0.000525544,-4.59386e-05,-6.51314e-06,0.000544176,1.98677e-05,-6.78796e-05,0.000448822,0.000728663,0.000111921,0.000517323,0.000699643,0,0,0,0,0,0,0,0,0,0,0,0
193.633,-0.00652991,-0.153924,-0.0973086,7.70654e-06,-0.000477518,-4.21852e-05,1.50242,-0.0633445,9.69237,-0.0769531,-0.695683,1.69117,0.0790966,-0.709061,1.68373,-0.1565,-0.681998,1.90487,0.159111,-0.686129,1.893,-3.78156e-05,0.000537371,-2.96615e-05,-4.6558e-06,0.000555568,3.60349e-05,-6.55824e-05,0.000474913,0.000710966,0.00011139,0.000542829,0.000683295,0,0,0,0,0,0,0,0,0,0,0,0
193.634,-0.0065299,-0.153924,-0.0973086,6.84847e-06,-0.000487611,-4.2319e-05,1.50505,-0.0632694,9.69471,-0.0769532,-0.695683,1.69117,0.0790966,-0.709061,1.68373,-0.1565,-0.681997,1.90487,0.159111,-0.686128,1.893,-3.79609e-05,0.000529248,-4.05675e-05,-5.94681e-06,0.000547754,2.52143e-05,-6.72278e-05,0.000457016,0.000723569,0.000111785,0.000525363,0.000694944,0,0,0,0,0,0,0,0,0,0,0,0
193.635,-0.00652989,-0.153925,-0.0973087,6.43645e-06,-0.000492054,-4.23553e-05,1.50467,-0.0632825,9.6944,-0.0769532,-0.695682,1.69117,0.0790966,-0.70906,1.68373,-0.1565,-0.681997,1.90487,0.159111,-0.686128,1.893,-3.79674e-05,0.000525524,-4.63841e-05,-6.56971e-06,0.000544187,1.93548e-05,-6.79174e-05,0.000448582,0.000728715,0.000111882,0.000517101,0.00069963,0,0,0,0,0,0,0,0,0,0,0,0
193.635,-0.00652989,-0.153925,-0.0973087,6.43645e-06,-0.000492054,-4.23553e-05,1.50467,-0.0632825,9.6944,-0.0769532,-0.695682,1.69117,0.0790966,-0.70906,1.68373,-0.1565,-0.681997,1.90487,0.159111,-0.686128,1.893,-3.79674e-05,0.000525524,-4.63841e-05,-6.56971e-06,0.000544187,1.93548e-05,-6.79174e-05,0.000448582,0.000728715,0.000111882,0.000517101,0.00069963,0,0,0,0,0,0,0,0,0,0,0,0
193.636,-0.00652987,-0.153925,-0.0973087,7.64138e-06,-0.000477709,-4.21801e-05,1.50244,-0.0633434,9.69237,-0.0769533,-0.695682,1.69117,0.0790966,-0.70906,1.68373,-0.1565,-0.681996,1.90488,0.159111,-0.686127,1.893,-3.78311e-05,0.000537333,-3.01348e-05,-4.72002e-06,0.000555567,3.54824e-05,-6.56274e-05,0.000474637,0.000711033,0.000111346,0.000542571,0.000683287,0,0,0,0,0,0,0,0,0,0,0,0
193.637,-0.00652986,-0.153925,-0.0973088,6.7827e-06,-0.000487774,-4.23125e-05,1.50506,-0.0632686,9.69471,-0.0769533,-0.695681,1.69117,0.0790966,-0.709059,1.68373,-0.1565,-0.681996,1.90488,0.159111,-0.686126,1.893,-3.79754e-05,0.000529228,-4.10286e-05,-6.00918e-06,0.000547772,2.46679e-05,-6.72682e-05,0.000456778,0.000723591,0.000111736,0.000525142,0.000694889,0,0,0,0,0,0,0,0,0,0,0,0
193.638,-0.00652985,-0.153926,-0.0973088,6.36604e-06,-0.000492209,-4.23476e-05,1.50469,-0.0632816,9.6944,-0.0769533,-0.69568,1.69117,0.0790966,-0.709059,1.68373,-0.1565,-0.681996,1.90488,0.159111,-0.686126,1.893,-3.79833e-05,0.000525505,-4.68477e-05,-6.63448e-06,0.000544209,1.87969e-05,-6.79587e-05,0.000448349,0.00072872,0.000111829,0.000516885,0.000699554,0,0,0,0,0,0,0,0,0,0,0,0
193.639,-0.00652983,-0.153926,-0.0973088,7.56432e-06,-0.000477874,-4.21715e-05,1.50246,-0.0633423,9.69238,-0.0769534,-0.69568,1.69117,0.0790966,-0.709058,1.68373,-0.1565,-0.681995,1.90488,0.159111,-0.686125,1.893,-3.78495e-05,0.000537304,-3.06154e-05,-4.78957e-06,0.000555583,3.48974e-05,-6.5673e-05,0.000474381,0.000711043,0.000111287,0.000542335,0.000683208,0,0,0,0,0,0,0,0,0,0,0,0
193.64,-0.00652982,-0.153927,-0.0973089,6.70692e-06,-0.000487908,-4.23026e-05,1.50508,-0.0632679,9.69471,-0.0769534,-0.695679,1.69117,0.0790966,-0.709057,1.68373,-0.1565,-0.681995,1.90488,0.159112,-0.686125,1.893,-3.79913e-05,0.000529219,-4.14906e-05,-6.07475e-06,0.000547807,2.4097e-05,-6.73071e-05,0.000456565,0.000723554,0.000111676,0.000524948,0.000694763,0,0,0,0,0,0,0,0,0,0,0,0
